player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
alec-benton,Alec Benton,P,0.0,0.0,1.0,1.0,1.0,88.0,294.0
ben-ashton,Ben Ashton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-green,Ben Green,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-hoffman,Ben Hoffman,P,0.0,0.0,0.0,2.0,0.0,151.0,-3.0
ben-levinsky,Ben Levinsky,P,0.0,1.0,1.0,0.0,0.0,1.0,5.0
braden-eberhard,Braden Eberhard,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-jordan,Brandon Jordan,P,1.0,1.0,0.0,1.0,1.0,44.0,110.0
brody-dobson,Brody Dobson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bryce-lozinski,Bryce Lozinski,P,2.0,0.0,0.0,1.0,0.0,85.0,118.0
casey-wu,Casey Wu,P,1.0,0.0,1.0,0.0,0.0,74.0,31.0
chad-yorgason,Chad Yorgason,P,4.0,2.0,0.0,1.0,4.0,154.0,229.0
chris-mazur,Chris Mazur,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clark-wang,Clark Wang,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collin-gall,Collin Gall,P,0.0,0.0,0.0,0.0,0.0,20.0,9.0
daniel-mah,Daniel Mah,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
devon-terry,Devon Terry,P,1.0,0.0,0.0,0.0,1.0,70.0,20.0
elliot-warner,Elliot Warner,P,0.0,0.0,1.0,0.0,0.0,100.0,75.0
ethan-li,Ethan Li,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everett-saunders,Everett Saunders,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garrett-martin,Garrett Martin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hunter-corbett,Hunter Corbett,P,2.0,1.0,0.0,3.0,1.0,161.0,93.0
jace-duennebeil,Jace Duennebeil,P,1.0,0.0,0.0,1.0,0.0,90.0,37.0
jacob-miller,Jacob Miller,P,2.0,0.0,0.0,1.0,2.0,173.0,251.0
jay-kinzel,Jay Kinzel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
