player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
caleb-evans,Caleb EVANS,QB,,,,,,,,,,,0.0,3.0,
charleston-rambo,Charleston RAMBO,WR,,,,,,,,0.0,28.0,2.0,,,
cody-fajardo,Cody FAJARDO,QB,,,0.0,,2.0,269.0,,,,,0.0,27.0,
cole-spieker,Cole SPIEKER,WR,,,,,,,,1.0,42.0,4.0,,,
david-cote,David Côté,K,2.0,53.0,,,,,,,,,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,4.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,0.0,89.0,6.0,,,
mtl-dst,MTL DST,DST,,,,3.0,,,18.0,,,,,,2.0
mtl-k,MTL K,K,2.0,53.0,,,,,,,,,,,
mtl-qb,MTL QB,QB,,,0.0,,2.0,269.0,,,,,0.0,30.0,
regis-cibasu-2,Régis Cibasu,WR,,,,,,,,0.0,0.0,0.0,,,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,49.0,5.0,,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,1.0,61.0,3.0,1.0,82.0,
