player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aaron-rosenthal,Aaron Rosenthal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adam-rees,Adam Rees,P,0.0,0.0,1.0,2.0,0.0,133.0,94.0
aidan-curry,Aidan Curry,P,0.0,1.0,0.0,1.0,0.0,8.0,3.0
antoine-davis,Antoine Davis,P,0.0,0.0,0.0,0.0,0.0,-8.0,14.0
axel-agami,Axel Agami,P,1.0,1.0,0.0,1.0,0.0,39.0,7.0
ben-jagt,Ben Jagt,P,0.0,1.0,0.0,4.0,1.0,170.0,30.0
ben-levy,Ben Levy,P,0.0,0.0,0.0,0.0,0.0,-16.0,-8.0
benjamin-simmons,Benjamin Simmons,P,0.0,3.0,0.0,0.0,0.0,32.0,6.0
calvin-brown,Calvin Brown,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caoba-nichim-luta,Caoba Nichim-Luta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carter-lankford,Carter Lankford,P,0.0,2.0,0.0,0.0,0.0,38.0,8.0
conor-bauman,Conor Bauman,P,0.0,0.0,0.0,0.0,0.0,-22.0,-2.0
daniel-ritthaler,Daniel Ritthaler,P,2.0,0.0,0.0,1.0,1.0,50.0,74.0
dexter-clyburn,Dexter Clyburn,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dillon-whited,Dillon Whited,P,0.0,0.0,0.0,3.0,1.0,114.0,15.0
dmitry-suvorov,Dmitry Suvorov,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-schnaudigel,Drew Schnaudigel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dylan-burns,Dylan Burns,P,1.0,0.0,0.0,0.0,0.0,96.0,11.0
eli-kerns,Eli Kerns,P,1.0,1.0,0.0,0.0,2.0,17.0,267.0
ethan-lieman,Ethan Lieman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evan-magsig,Evan  Magsig,P,1.0,0.0,0.0,2.0,3.0,16.0,86.0
everest-shapiro,Everest Shapiro,P,1.0,0.0,0.0,3.0,0.0,133.0,27.0
