player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aidan-rogers,Aidan Rogers,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alec-benton,Alec Benton,P,1.0,0.0,0.0,0.0,3.0,14.0,123.0
alex-pien,Alex Pien,P,1.0,0.0,0.0,0.0,2.0,-4.0,69.0
allan-ndovu,Allan Ndovu,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ashton-paulus,Ashton Paulus,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-ashton,Ben Ashton,P,2.0,0.0,0.0,0.0,0.0,15.0,33.0
ben-green,Ben Green,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-hoffman,Ben Hoffman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-sokolowsky,Benjamin Sokolowsky,P,0.0,0.0,0.0,1.0,0.0,65.0,-4.0
brandon-fein,Brandon Fein,P,0.0,1.0,0.0,0.0,1.0,-7.0,98.0
brandon-jordan,Brandon Jordan,P,2.0,3.0,0.0,1.0,3.0,44.0,111.0
brody-dobson,Brody Dobson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chad-yorgason,Chad Yorgason,P,3.0,0.0,0.0,1.0,1.0,96.0,147.0
conor-bauman,Conor Bauman,P,0.0,1.0,0.0,0.0,1.0,87.0,94.0
dan-silverstein,Dan Silverstein,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
devon-terry,Devon Terry,P,0.0,1.0,0.0,1.0,1.0,74.0,4.0
evan-magsig,Evan  Magsig,P,5.0,4.0,0.0,0.0,2.0,11.0,325.0
everett-saunders,Everett Saunders,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garrett-martin,Garrett Martin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gavin-may,Gavin May,P,0.0,0.0,0.0,3.0,0.0,171.0,30.0
jace-duennebeil,Jace Duennebeil,P,0.0,2.0,0.0,0.0,0.0,94.0,13.0
jackson-stearns,Jackson Stearns,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob-miller,Jacob Miller,P,2.0,0.0,0.0,1.0,1.0,116.0,142.0
jay-kinzel,Jay Kinzel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jensen-wells,Jensen Wells,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joe-merrill,Joe Merrill,P,1.0,0.0,0.0,7.0,0.0,349.0,9.0
joel-clutton,Joel Clutton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
