game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2024-05-18-NY-MTL,2024-05-18,2024,4,,NY,MTL,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-05-24-PHI-NY,2024-05-24,2024,5,,PHI,NY,2.0,2.0,,,0.0,3.0,,,,,,0.0,80.0,82.0
2024-05-31-BOS-NY,2024-05-31,2024,6,,BOS,NY,1.0,1.0,,,0.0,0.0,,,,,,0.0,23.0,70.0
2024-06-08-NY-DC,2024-06-08,2024,7,,NY,DC,3.0,0.0,,,0.0,3.0,,,,,,0.0,218.0,278.0
2024-06-15-NY-PHI,2024-06-15,2024,8,,NY,PHI,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-21-TOR-NY,2024-06-21,2024,9,,TOR,NY,4.0,1.0,,,0.0,1.0,,,,,,2.0,192.0,166.0
2024-06-29-SLC-NY,2024-06-29,2024,10,,SLC,NY,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-12-NY-MIN,2024-07-12,2024,12,,NY,MIN,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-20-DC-NY,2024-07-20,2024,13,,DC,NY,4.0,1.0,,,0.0,0.0,,,,,,3.0,164.0,268.0
2025-04-24-NY-OAK,2025-04-24,2025,1,,NY,OAK,1.0,1.0,,,0.0,0.0,,,,,,2.0,86.0,141.0
2025-04-25-NY-LV,2025-04-25,2025,1,,NY,LV,0.0,1.0,,,0.0,2.0,,,,,,0.0,29.0,-16.0
2025-05-09-MTL-NY,2025-05-09,2025,3,,MTL,NY,1.0,0.0,,,0.0,1.0,,,,,,0.0,18.0,107.0
2025-05-16-NY-BOS,2025-05-16,2025,4,,NY,BOS,3.0,0.0,,,0.0,2.0,,,,,,1.0,76.0,211.0
2025-05-17-NY-MTL,2025-05-17,2025,4,,NY,MTL,3.0,0.0,,,0.0,5.0,,,,,,1.0,224.0,171.0
2025-05-23-NY-PHI,2025-05-23,2025,5,,NY,PHI,4.0,1.0,,,0.0,2.0,,,,,,0.0,263.0,363.0
2025-06-01-NY-TOR,2025-06-01,2025,6,,NY,TOR,4.0,1.0,,,0.0,4.0,,,,,,1.0,271.0,229.0
2025-06-06-NY-DC,2025-06-06,2025,7,,NY,DC,4.0,1.0,,,0.0,0.0,,,,,,1.0,198.0,286.0
2025-06-14-DC-NY,2025-06-14,2025,8,,DC,NY,6.0,0.0,,,0.0,3.0,,,,,,0.0,263.0,315.0
2025-06-20-TOR-NY,2025-06-20,2025,9,,TOR,NY,8.0,1.0,,,0.0,2.0,,,,,,1.0,257.0,321.0
2025-07-13-PHI-NY,2025-07-13,2025,12,,PHI,NY,1.0,0.0,,,0.0,3.0,,,,,,0.0,172.0,255.0
2025-07-19-BOS-NY,2025-07-19,2025,13,,BOS,NY,4.0,0.0,,,0.0,4.0,,,,,,2.0,296.0,288.0
2026-05-01-TOR-NY,2026-05-01,2026,2,,TOR,NY,0.0,3.0,,,0.0,0.0,,,,,,0.0,29.0,146.0
