game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2024-05-03-SLC-SD,2024-05-03,2024,2,,SLC,SD,1.0,0.0,,,0.0,1.0,,,,,,1.0,49.0,46.0
2024-05-04-SLC-LA,2024-05-04,2024,2,,SLC,LA,1.0,0.0,,,0.0,0.0,,,,,,0.0,34.0,54.0
2024-05-17-SLC-OAK,2024-05-17,2024,4,,SLC,OAK,0.0,0.0,,,0.0,2.0,,,,,,2.0,49.0,32.0
2024-05-18-SLC-COL,2024-05-18,2024,4,,SLC,COL,0.0,0.0,,,0.0,1.0,,,,,,0.0,16.0,8.0
2024-05-25-SD-SLC,2024-05-25,2024,5,,SD,SLC,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-08-COL-SLC,2024-06-08,2024,7,,COL,SLC,0.0,1.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-21-LA-SLC,2024-06-21,2024,9,,LA,SLC,0.0,0.0,,,0.0,0.0,,,,,,1.0,-11.0,34.0
2024-06-29-SLC-NY,2024-06-29,2024,10,,SLC,NY,1.0,0.0,,,0.0,2.0,,,,,,0.0,104.0,50.0
2024-07-05-POR-SLC,2024-07-05,2024,11,,POR,SLC,0.0,1.0,,,0.0,0.0,,,,,,0.0,2.0,81.0
2024-07-13-SLC-POR,2024-07-13,2024,12,,SLC,POR,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-19-SEA-SLC,2024-07-19,2024,13,,SEA,SLC,0.0,0.0,,,0.0,0.0,,,,,,1.0,-24.0,88.0
2025-04-26-SLC-ATL,2025-04-26,2025,1,,SLC,ATL,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,31.0
2025-05-03-LV-SLC,2025-05-03,2025,2,,LV,SLC,1.0,0.0,,,0.0,0.0,,,,,,0.0,31.0,122.0
2025-05-23-SEA-SLC,2025-05-23,2025,5,,SEA,SLC,1.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,45.0
2025-05-30-SLC-SEA,2025-05-30,2025,6,,SLC,SEA,0.0,0.0,,,0.0,1.0,,,,,,0.0,78.0,-2.0
2025-05-31-SLC-ORE,2025-05-31,2025,6,,SLC,ORE,2.0,1.0,,,0.0,0.0,,,,,,1.0,10.0,91.0
2025-06-06-SLC-OAK,2025-06-06,2025,7,,SLC,OAK,1.0,0.0,,,0.0,0.0,,,,,,0.0,39.0,35.0
2025-06-13-ORE-SLC,2025-06-13,2025,8,,ORE,SLC,1.0,0.0,,,0.0,0.0,,,,,,0.0,13.0,41.0
2025-06-27-OAK-SLC,2025-06-27,2025,10,,OAK,SLC,0.0,1.0,,,0.0,0.0,,,,,,0.0,6.0,38.0
2025-07-04-SLC-COL,2025-07-04,2025,11,,SLC,COL,0.0,0.0,,,0.0,0.0,,,,,,1.0,44.0,29.0
2025-07-05-SLC-LV,2025-07-05,2025,11,,SLC,LV,2.0,1.0,,,0.0,1.0,,,,,,0.0,59.0,138.0
2025-07-11-COL-SLC,2025-07-11,2025,12,,COL,SLC,0.0,0.0,,,0.0,0.0,,,,,,0.0,-4.0,47.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,,MIN,SLC,1.0,1.0,,,1.0,0.0,,,,,,0.0,80.0,6.0
2026-05-01-ORE-SLC,2026-05-01,2026,2,,ORE,SLC,2.0,0.0,,,1.0,0.0,,,,,,0.0,9.0,176.0
