player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aj-macisaac,AJ MacIsaac,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aj-merriman,AJ Merriman,P,15.0,6.0,2.0,10.0,13.0,1157.0,1287.0
aaron-barcio,Aaron Barcio,P,5.0,2.0,0.0,3.0,4.0,239.0,328.0
aaron-rosenthal,Aaron Rosenthal,P,0.0,2.0,0.0,12.0,0.0,259.0,-8.0
adam-mcnichols,Adam McNichols,P,17.0,2.0,2.0,3.0,18.0,786.0,1498.0
adam-miller,Adam Miller,P,27.0,1.0,1.0,4.0,10.0,965.0,2563.0
adam-park,Adam Park,P,7.0,1.0,1.0,0.0,18.0,208.0,839.0
adam-rees,Adam Rees,P,12.0,3.0,1.0,14.0,6.0,1337.0,794.0
adam-turcotte,Adam Turcotte,P,0.0,2.0,1.0,1.0,1.0,42.0,118.0
adam-whitton,Adam Whitton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adrian-banerji,Adrian Banerji,P,2.0,0.0,0.0,0.0,2.0,106.0,374.0
adrian-cisneros,Adrian Cisneros,P,0.0,1.0,0.0,0.0,0.0,19.0,6.0
aidan-curry,Aidan Curry,P,1.0,0.0,0.0,0.0,0.0,16.0,32.0
aidan-downey,Aidan Downey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aiden-hsu,Aiden Hsu,P,1.0,6.0,1.0,6.0,4.0,360.0,198.0
aiden-landis,Aiden Landis,P,1.0,2.0,0.0,1.0,3.0,67.0,180.0
akifumi-muraoka,Akifumi Muraoka,P,0.0,0.0,0.0,0.0,0.0,32.0,39.0
albert-yuan,Albert Yuan,P,1.0,1.0,0.0,4.0,1.0,459.0,60.0
alec-wilson-holliday,Alec Wilson Holliday,P,6.0,3.0,2.0,43.0,1.0,2049.0,211.0
alex-atkins,Alex Atkins,P,33.0,5.0,1.0,15.0,7.0,1553.0,2697.0
alex-davis,Alex Davis,P,3.0,0.0,0.0,5.0,1.0,418.0,78.0
alex-forsberg,Alex Forsberg,P,3.0,12.0,2.0,8.0,3.0,390.0,344.0
alex-janelle,Alex Janelle,P,0.0,3.0,0.0,3.0,5.0,126.0,101.0
alex-kabat,Alex Kabat,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-piper,Alex Piper,P,6.0,4.0,2.0,20.0,8.0,1553.0,824.0
alex-stevenson,Alex Stevenson,P,1.0,3.0,0.0,1.0,4.0,58.0,203.0
alex-van-der-geest,Alex Van Der Geest,P,2.0,2.0,1.0,5.0,6.0,496.0,192.0
alex-warrington,Alex Warrington,P,0.0,1.0,0.0,2.0,0.0,123.0,-13.0
alexander-kirages,Alexander Kirages,P,2.0,0.0,2.0,1.0,4.0,150.0,71.0
allan-laviolette,Allan Laviolette,P,10.0,0.0,0.0,7.0,2.0,325.0,840.0
allan-michel,Allan Michel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andres-rodriguez,Andres Rodriguez,P,1.0,1.0,0.0,1.0,1.0,118.0,86.0
andrew-grant,Andrew Grant,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-li,Andrew Li,P,2.0,0.0,0.0,1.0,0.0,65.0,103.0
andrew-muller,Andrew Muller,P,1.0,3.0,0.0,7.0,3.0,381.0,110.0
andrew-roy,Andrew Roy,P,9.0,0.0,1.0,9.0,13.0,1002.0,2908.0
andrew-sjogren,Andrew Sjogren,P,6.0,3.0,2.0,8.0,3.0,816.0,439.0
andrew-thai,Andrew Thai,P,3.0,3.0,0.0,10.0,1.0,860.0,194.0
andrew-thoennes,Andrew Thoennes,P,0.0,0.0,0.0,0.0,1.0,9.0,57.0
andrew-vande-berg,Andrew Vande Berg,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andy-wang,Andy Wang,P,1.0,4.0,2.0,5.0,7.0,348.0,743.0
angelo-olcese,Angelo Olcese,P,4.0,6.0,0.0,2.0,3.0,248.0,233.0
anson-reppermund,Anson Reppermund,P,10.0,6.0,1.0,4.0,7.0,611.0,536.0
anthony-gutowsky,Anthony Gutowsky,P,2.0,8.0,3.0,25.0,6.0,1020.0,369.0
antoine-davis,Antoine Davis,P,4.0,2.0,1.0,1.0,2.0,149.0,160.0
antoine-dube,Antoine Dubé,P,7.0,9.0,0.0,12.0,5.0,965.0,573.0
antoine-rousseau,Antoine Rousseau,P,2.0,0.0,1.0,4.0,9.0,274.0,648.0
