game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2025-05-17-COL-ATX,2025-05-17,2025,4,UFA,summit,sol,2.0,0.0,,,0.0,1.0,,,,,,1.0,80.0,192.0
2025-06-06-ATX-LA,2025-06-06,2025,7,UFA,sol,aviators,2.0,0.0,,,0.0,0.0,,,,,,4.0,91.0,231.0
2025-06-07-ATX-SD,2025-06-07,2025,7,UFA,sol,growlers,3.0,0.0,,,1.0,1.0,,,,,,0.0,79.0,458.0
2025-06-14-HTX-ATX,2025-06-14,2025,8,UFA,havoc,sol,2.0,0.0,,,0.0,0.0,,,,,,4.0,103.0,338.0
2025-06-27-ATX-ATL,2025-06-27,2025,10,UFA,sol,hustle,3.0,0.0,,,0.0,1.0,,,,,,0.0,91.0,221.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,UFA,sol,flyers,3.0,0.0,,,0.0,2.0,,,,,,6.0,105.0,556.0
2025-07-05-ATX-HTX,2025-07-05,2025,11,UFA,sol,havoc,4.0,0.0,,,0.0,1.0,,,,,,1.0,124.0,492.0
2025-07-12-LA-ATX,2025-07-12,2025,12,UFA,aviators,sol,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,UFA,flyers,sol,2.0,0.0,,,0.0,2.0,,,,,,3.0,189.0,206.0
2026-05-01-TOR-NY,2026-05-01,2026,2,UFA,rush,empire,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2026-05-10-DC-NY,2026-05-10,2026,3,UFA,breeze,empire,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2026-05-16-COL-NY,2026-05-16,2026,4,UFA,apex,empire,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2026-05-23-NY-DC,2026-05-23,2026,5,UFA,empire,breeze,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
