player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
adam-turcotte,Adam Turcotte,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antoine-davis,Antoine Davis,P,0.0,1.0,0.0,1.0,0.0,6.0,0.0
araav-sehgal,Araav Sehgal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arvids-karklins,Arvids Karklins,P,1.0,1.0,0.0,5.0,0.0,331.0,226.0
axel-agami,Axel Agami,P,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ben-jagt,Ben Jagt,P,2.0,0.0,0.0,2.0,0.0,245.0,60.0
ben-levy,Ben Levy,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-simmons,Benjamin Simmons,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-adibe,Brandon Adibe,P,0.0,0.0,0.0,1.0,0.0,14.0,0.0
calvin-brown,Calvin Brown,P,3.0,1.0,0.0,2.0,3.0,170.0,465.0
caoba-nichim-luta,Caoba Nichim-Luta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
connor-mchale,Connor McHale,P,0.0,0.0,1.0,0.0,0.0,94.0,27.0
dax-miller,Dax Miller,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dmitry-suvorov,Dmitry Suvorov,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-schnaudigel,Drew Schnaudigel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethan-lieman,Ethan Lieman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everest-shapiro,Everest Shapiro,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gavin-may,Gavin May,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
griffin-mckee,Griffin McKee,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harry-norris,Harry Norris,P,0.0,0.0,0.0,1.0,0.0,26.0,0.0
jack-williams,Jack Williams,P,4.0,1.0,0.0,1.0,0.0,145.0,385.0
jacob-cowan,Jacob Cowan,P,0.0,0.0,0.0,5.0,0.0,303.0,32.0
james-lewis,James Lewis,P,0.0,0.0,1.0,5.0,2.0,393.0,190.0
james-mcclean,James McClean,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john-randolph,John Randolph,P,8.0,1.0,0.0,2.0,1.0,257.0,321.0
keith-mcrae,Keith McRae,P,1.0,1.0,0.0,1.0,1.0,168.0,105.0
kelvin-huang,Kelvin Huang,P,0.0,0.0,0.0,0.0,1.0,14.0,5.0
kevin-jay,Kevin Jay,P,0.0,0.0,0.0,0.0,0.0,2.0,22.0
liam-haberfield,Liam Haberfield,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luc-comire,Luc Comire,P,5.0,1.0,0.0,0.0,2.0,43.0,408.0
mark-lloyd,Mark Lloyd,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marques-brownlee,Marques Brownlee,P,2.0,0.0,0.0,0.0,0.0,4.0,59.0
martin-gallant,Martin Gallant,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt-labar,Matt LaBar,P,1.0,0.0,0.0,8.0,0.0,519.0,163.0
max-sheppard,Max Sheppard,P,0.0,1.0,0.0,0.0,2.0,10.0,0.0
mike-mackenzie,Mike Mackenzie,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nathan-hsieh,Nathan Hsieh,P,0.0,0.0,0.0,0.0,0.0,12.0,5.0
noriaki-to,Noriaki To,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oliver-chartock,Oliver Chartock,P,0.0,0.0,0.0,1.0,1.0,57.0,0.0
oliver-fay,Oliver Fay,P,0.0,2.0,0.0,0.0,0.0,8.0,4.0
oscar-stonehouse,Oscar Stonehouse,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owen-robinson,Owen Robinson,P,0.0,0.0,0.0,1.0,1.0,13.0,47.0
phil-turner,Phil Turner,P,1.0,1.0,0.0,0.0,0.0,13.0,-7.0
ryan-poloz,Ryan Poloz,P,4.0,0.0,0.0,0.0,1.0,126.0,178.0
sam-alston,Sam  Alston,P,0.0,0.0,0.0,0.0,1.0,5.0,-11.0
sam-jonas,Sam Jonas,P,0.0,0.0,0.0,0.0,0.0,12.0,13.0
samuel-mccrory,Samuel McCrory,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shashank-alladi,Shashank Alladi,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simone-gasperini,Simone Gasperini,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solomon-rueschemeyer-bailey,Solomon Rueschemeyer-Bailey,P,2.0,0.0,1.0,0.0,1.0,76.0,300.0
tej-murthy,Tej Murthy,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tom-blasman,Tom Blasman,P,5.0,0.0,0.0,1.0,3.0,209.0,266.0
toms-abeltins,Toms Abeltins,P,1.0,1.0,0.0,0.0,0.0,11.0,127.0
ty-barbieri,Ty Barbieri,P,0.0,0.0,0.0,1.0,0.0,68.0,23.0
tyler-mackey,Tyler Mackey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vedant-sachdeva,Vedant Sachdeva,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wilkie-lewis,Wilkie Lewis,P,1.0,0.0,0.0,3.0,1.0,193.0,153.0
zachary-armstrong,Zachary Armstrong,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
